Product,Rating,Review,Sentiment
Motorola Edge 50 Pro 5G,4,Sup,Neutral
Motorola Edge 50 Pro 5G,5,The phone is good but it's not that great compared to what motorola claims... The camera is ok.. sometimes it gives darker pics compared to normal. Videos are good sometimes it adds color which is not natural. Also the battery is not good you have to carry a charger with you. Thought charging is fast. Also while charging the phone heats a lot even if you're not using it while charging. Overall it is a good phone but the price range is high compared to other phones compared to the performance. I hope the moto will fix these issues with updates,Positive
Motorola Edge 50 Pro 5G,4,Best budget phone good in camera and speaker worth the price,Positive
Motorola Edge 50 Pro 5G,5,Phone work very good in normal condition and give a very good feel to hand and eyes. But some time performing multiple task looks hectic and slow.,Positive
Motorola Edge 50 Pro 5G,5,It haves only network issue otherwise worthy product. Satisfied after the usage of one-week,Positive
Motorola Edge 50 Pro 5G,5,"Very good product,I am happy 😊",Positive
Motorola Edge 50 Pro 5G,5,Nice phone,Positive
Motorola Edge 50 Pro 5G,5,Super,Positive
Motorola Edge 50 Pro 5G,5,Best quality 👍,Positive
Motorola Edge 50 Pro 5G,5,"I am facing an issue with the display on my Moto Edge 50 Pro. According to the specifications on Motorola's official website, this model features a pOLED display. My understanding is that with a pOLED display, pixels should turn off completely when displaying black, providing true black levels and conserving power.

However, I have observed that when the display color mode is set to Natural or Radiant, the pixels do not turn off when displaying black images or black parts of the screen. The pixels only turn off correctly when the color mode is set to Vivid
Unfortunately, the Vivid setting boosts the colors excessively, which is not my preferred viewing mode.

Is anyone else facing the same issue?",Positive
Motorola Edge 50 Pro 5G,5,Nice product with super features,Positive
Motorola Edge 50 Pro 5G,5,"Can't make video call, phone is overheating in just one to two minutes. Don't buy this phone.",Neutral
Motorola Edge 50 Pro 5G,5,Excellent,Positive
Motorola Edge 50 Pro 5G,3,Good,Positive
Motorola Edge 50 Pro 5G,5,Motorola edge 50 pro 5g mid range killer parforance camera quality awesome but turbocharged is phone heat up,Neutral
Motorola Edge 50 Pro 5G,3,Phone is nice design is also good feel like premium but heating issue is bad experience and more heat with his 125w charger Motorola please resolve heating issue in you updates,Positive
Motorola Edge 50 Pro 5G,4,Everything is good. camera is awesome and some heating issues are there when you use more than 30 min.,Positive
Motorola Edge 50 Pro 5G,5,Curved super mobil,Positive
Motorola Edge 50 Pro 5G,5,Awesome mobile,Positive
Motorola Edge 50 Pro 5G,5,Very nice product. Smooth while playing games. Battery drains fast if all gestures mode are on. Very lightweight.,Positive
Motorola Edge 50 Pro 5G,3,mobile network issue after sim insert not getting network but same sim card insert in other phone in that we are getting proper network,Neutral
Motorola Edge 50 Pro 5G,5,The best in the 50k segment. No lag performance.only the camera takes a few seconds to load. Hope that will be fixed in update .,Positive
Motorola Edge 50 Pro 5G,5,A one all,Neutral
Motorola Edge 50 Pro 5G,3,Okk,Neutral
Motorola Edge 50 Pro 5G,5,"One of the worst phone I ever bought on Flipkart. So much heating issue in day to day uses. On call, browsing internet, watching reels. Normal functioning is not proper. I suggest to stay away from this phone as basic features uses creating heat issue",Negative
Motorola Edge 50 Pro 5G,5,Phone is very good but battery is not good,Positive
Motorola Edge 50 Pro 5G,4,Very nice mobile smooth clean and clear,Positive
Motorola Edge 50 Pro 5G,5,Good phone,Positive
Motorola Edge 50 Pro 5G,5,Great Camera phone in price segment.,Positive
Motorola Edge 50 Pro 5G,5,Excellent,Positive
Motorola Edge 50 Pro 5G,5,overheating,Neutral
Motorola Edge 50 Pro 5G,5,Ofter use few hours camera lag when play game pubg overheating by the way are you normal user bought this phone but heavy user I can recommend.. bought this phone I am trap.😭,Neutral
Motorola Edge 50 Pro 5G,5,Best in the market.,Positive
Motorola Edge 50 Pro 5G,4,"Some basic default happy missing in this mobile. Like file manage, Gallary",Positive
Motorola Edge 50 Pro 5G,5,Nice product,Positive
Motorola Edge 50 Pro 5G,4,Best phone and best camera performance I like Motorola phones thank you Flipkart 😊❤️,Positive
Motorola Edge 50 Pro 5G,5,Very good,Positive
Motorola Edge 50 Pro 5G,4,Having some os issue ...after restart not taking password try many times then accept password after that working normal.,Positive
Motorola Edge 50 Pro 5G,5,"Waste of money doesn't look premium or perform as a premium phone. Only the price is premium. I have used one plus 7, apple 12 and Vivo x90 pro, this phone doesn't even compete with the OnePlus 7 either in looks or in performance. I am very dissatisfied after purchasing this phone by seeing its performance. The touch is not so responsive, the display and phone hang very often. The camera performance is also not very impressive, lots of artificial coloring and pictures clicked on zoom are very pixelated. Pre-installed moto apps are annoying and useless. Phone doesn't come with stock Android.",Negative
Motorola Edge 50 Pro 5G,4,Good. But there was a vibration on playing songs/videos and YT videos.,Positive
Motorola Edge 50 Pro 5G,5,V God mobis in moto,Positive
Motorola Edge 50 Pro 5G,5,I like this phone amazing 😍,Positive
Motorola Edge 50 Pro 5G,4,Awesome phone,Positive
Motorola Edge 50 Pro 5G,5,Product is v.good.,Neutral
Motorola Edge 50 Pro 5G,5,Overall good,Positive
Motorola Edge 50 Pro 5G,5,Best product,Positive
Motorola Edge 50 Pro 5G,5,Good 👍👍👍,Positive
Motorola Edge 50 Pro 5G,4,"Heating issue in normal uses, network issue and battery drain issue 😡😡😡😡

Don't buy from this seller
Worst buying experience from Flipkart 🤬
Don't buy
After sell service is also worst🤬
Battery is drained within 3-4 hours",Negative
Motorola Edge 50 Pro 5G,5,Value for money 😁 upcoming king 👑 Moto 👑 I'm satisfied for this product 💞,Positive
Motorola Edge 50 Pro 5G,4,Good,Positive
Motorola Edge 50 Pro 5G,4,"Over all good products for the prince range , feel some heating issue hope it will get resolve after upda",Positive
Motorola Edge 50 Pro 5G,5,"Night mode is very good.

.



.
.",Positive
Motorola Edge 50 Pro 5G,5,"Battery performance of the product is slightly low. But the overall performance is amazing 😍.....
Like it. Battery power should be improved by Motorola.
Overall great performance and experience. Love you Moto.",Positive
Motorola Edge 50 Pro 5G,3,"Overall this product is good but I am able to find some lagging while charging and while unlocking my phone.
Should not be this much costly if it has these all issues",Negative
Motorola Edge 50 Pro 5G,5,"Front camera not good as back Camera,while on video call front camera not clear visible",Negative
Motorola Edge 50 Pro 5G,5,Is a Very good product,Positive
Motorola Edge 50 Pro 5G,5,"apart from the battery capacity ...
the phone is just awesome the screen the camera the ui the fast charging ...nice work done by motorola ...hope to get timely updates ...",Positive
Motorola Edge 50 Pro 5G,5,Nice design wandarfull performance,Positive
Motorola Edge 50 Pro 5G,5,Charge speed is extremely fast and back is ok,Positive
Motorola Edge 50 Pro 5G,5,Nothing is better than This,Negative
Motorola Edge 50 Pro 5G,5,"the phone speaker is not working properly, I used it only 2 days, and suddenly the speaker's voice started cracking.",Neutral
Motorola Edge 50 Pro 5G,5,Very very good product thankyou Moto and thankyou filpkart.,Positive
Motorola Edge 50 Pro 5G,5,Supber mobile,Neutral
Motorola Edge 50 Pro 5G,5,phone is over heating during charging and when apps are used; its a big issue. dont buy this product....,Neutral
Motorola Edge 50 Pro 5G,5,"5* rating smartphone, fast charging really amazing, good look, minor heating at charging time bcz 125w charger used but phone is capable this type heating issue",Positive
Motorola Edge 50 Pro 5G,5,Best phone in this price segment,Positive
Motorola Edge 50 Pro 5G,5,Working fine.,Positive
Motorola Edge 50 Pro 5G,5,This phone is damn good ... Only heating while charging... And nothing else.... Everything is good about this phone don't see negative comments.,Positive
Motorola Edge 50 Pro 5G,5,Super overall. 🥰🥰🥰,Positive
Motorola Edge 50 Pro 5G,5,"Product is really good for day to day usage
pros:
1. design
2. 125w charging
3. clean UI
4. Build quality
5. battery life (for heating issue disable boost charging option )",Positive
Motorola Edge 50 Pro 5G,4,Every penny worth!! Enjoying the experience.. Thank you Motorola and Flipkart.,Positive
Motorola Edge 50 Pro 5G,5,Nice good quality,Positive
Motorola Edge 50 Pro 5G,5,"Camera very bad 😞😔
Night mood",Negative
Motorola Edge 50 Pro 5G,5,Very good device camera quality super,Positive
Motorola Edge 50 Pro 5G,3,Osm mob ... thank you Motorola,Positive
Motorola Edge 50 Pro 5G,5,Overall it's a good phone but it has heating issues and software issues,Positive
Motorola Edge 50 Pro 5G,5,Nice product,Positive
Motorola Edge 50 Pro 5G,5,"Camera, UI,display, performance,fast charging, in-hand feel good

Battery drain fast and update needed.",Positive
Motorola Edge 50 Pro 5G,5,Very nice product from Motorola,Positive
Motorola Edge 50 Pro 5G,3,PATHETIC CAMERA! I know the clarity of picture is good but what use if picture processing takes ages and everytime you miss the moment you wanted to capture. Even the camera app lags a lot! I am switching back to my previous phone.,Negative
Motorola Edge 50 Pro 5G,5,"Has good performance in 12 - 256variant
Go for this variant only problem so far heating issues hopefully that will be taken care in new updates

Also buy a better back case",Positive
